,Constract,O_Time,O_price,C_Time,C_price,Proportion,Cost,Volume,Stop loss,Lock in gain,Fee,Profit,Cash
27,BTCUSDT,1505620800000.0,3568.07,1505718000000.0,3950.01,-0.75_0.3021,627.463480211304,0,3389.6665,3924.8770000000004,0.925465153126172,66.2406503187971,1449.1425855270436
28,BTCUSDT,1505631600000.0,3563.06,1505718000000.0,3950.01,-1.0_0.3772,546.847268421214,0,3384.9069999999997,3919.3660000000004,0.8071576860536054,58.580714119526114,902.3517484540827
29,BTCUSDT,1505642400000.0,3549.98,1505718000000.0,3950.01,-0.75_0.3021,272.71093212189817,0,3372.4809999999998,3904.9780000000005,0.40330663402707634,30.327163446571404,629.832711767594
30,BTCUSDT,1505646000000.0,3574.99,1505718000000.0,3950.01,-0.5_0.2116,133.30167433660188,0,3396.2404999999994,3932.489,0.19641077865058376,13.78706719183673,496.6286239114418
31,BTCUSDT,1505656800000.0,3617.45,1505703600000.0,3845.78,0.25_0.1091,-260.32822953230993,0,3798.3224999999998,3255.705,0.37596169034670696,-16.807631692451046,2126.0954018246525
32,BTCUSDT,1505664000000.0,3649.49,1505703600000.0,3845.78,0.5_0.2116,-449.88213799746984,0,3831.9645,3284.5409999999997,0.6467730188951901,-24.84395258851275,1676.0805760912574
33,ETHUSDT,1505664000000.0,253.0,1505700000000.0,268.78,0.5_0.2116,-354.6951619024092,0,265.65000000000003,227.70000000000002,0.5120592454711752,-22.63494325661743,1321.4520450721147
34,BTCUSDT,1505667600000.0,3700.0,1505718000000.0,3950.01,1.0_0.3772,-498.60463968704994,0,3885.0,3330.0,0.7216300907450353,-34.4124803524098,822.7466687506155
35,BTCUSDT,1505674800000.0,3716.01,1505718000000.0,3950.01,1.0_0.3772,-310.50860856899226,0,3901.8105000000005,3344.409,0.448399127672812,-20.00136437941978,512.3697274034059
36,BTCUSDT,1505962800000.0,3868.0,1506510000000.0,4065.0,0.25_0.1091,-1000.0,0,4061.4,3481.2000000000003,1.4356514994829368,-52.36636504653578,9560.634861205948
37,BTCUSDT,1505995200000.0,3862.99,1506016800000.0,3653.99,-1.0_0.3772,1000.0,0,3669.8405,4249.289,1.3621277818477397,-55.46529657079095,8560.634861205948
38,BTCUSDT,1506142800000.0,3677.34,1506510000000.0,4065.0,-1.0_0.3772,1000.0,0,3493.473,4045.0740000000005,1.4737930134281845,103.94479759826407,8505.169564635158
39,BTCUSDT,1506146400000.0,3682.37,1506510000000.0,4065.0,-1.0_0.3772,1000.0,0,3498.2515,4050.6070000000004,1.4727360368458358,102.43588802863384,7505.169564635159
40,BTCUSDT,1506312000000.0,3750.01,1506351600000.0,3937.84,0.75_0.3021,-1000.0,0,3937.5105000000003,3375.0090000000005,1.4350615065026493,-51.52292793885877,6505.169564635159
41,BTCUSDT,1506445200000.0,3897.0,1506517200000.0,4092.0,1.0_0.3772,-1000.0,0,4091.8500000000004,3507.3,1.4350269438029253,-51.473518090839136,6453.6466366963
42,ETHUSDT,1506445200000.0,287.45,1506538800000.0,304.75,1.0_0.3772,-1000.0,0,301.8225,258.705,1.4421290659245085,-61.62650895807973,5453.6466366963
43,BTCUSDT,1506470400000.0,3882.36,1506517200000.0,4092.0,0.75_0.3021,-1000.0,0,4076.4780000000005,3494.1240000000003,1.4377986585478935,-55.43588229839578,4453.6466366963
44,ETHUSDT,1506474000000.0,290.09,1506538800000.0,304.75,1.0_0.3772,-1000.0,0,304.5945,261.08099999999996,1.4353752283774002,-51.97141576752059,3453.6466366963004
45,BTCUSDT,1506830400000.0,4312.77,1507471200000.0,4539.0,1.0_0.3772,-1000.0,0,4528.4085000000005,3881.4930000000004,1.4367190923698687,-53.89256533503972,9387.153632161826
46,BTCUSDT,1506837600000.0,4281.07,1507467600000.0,4508.99,0.25_0.1091,-1000.0,0,4495.1235,3852.9629999999997,1.4372673186843477,-54.67629401060947,8387.153632161826
47,BTCUSDT,1506841200000.0,4295.0,1507471200000.0,4539.0,0.25_0.1091,-914.9374520576586,0,4509.75,3865.5,1.3172969071092315,-53.295117233551274,7472.2757238877275
48,ETHUSDT,1506841200000.0,299.93,1507878000000.0,331.62,-1.0_0.3772,1000.0,0,284.9335,329.92300000000006,1.473960590804521,104.18402627279701,6472.216180104168
49,BTCUSDT,1506844800000.0,4335.82,1507474800000.0,4572.5,0.75_0.3021,-1000.0,0,4552.611,3902.238,1.4382109958439233,-56.02534791573448,5472.216180104168
50,BTCUSDT,1506848400000.0,4302.02,1507471200000.0,4539.0,0.25_0.1091,-596.9794186619677,0,4517.121000000001,3871.8180000000007,0.8587907276082353,-33.74384998686614,4875.518875849138
51,BTCUSDT,1506852000000.0,4305.03,1507471200000.0,4539.0,0.25_0.1091,-531.8615885001329,0,4520.2815,3874.527,0.7648401732810182,-29.670482145898237,4343.702869830118
52,BTCUSDT,1506862800000.0,4279.0,1507460400000.0,4495.07,0.75_0.3021,-1000.0,0,4492.95,3851.1,1.4353468100023368,-51.9307896704836,3343.3751729420683
53,BTCUSDT,1506866400000.0,4279.0,1507460400000.0,4495.07,1.0_0.3772,-1000.0,0,4492.95,3851.1,1.4353468100023368,-51.9307896704836,2343.3751729420683
54,BTCUSDT,1506880800000.0,4291.84,1507467600000.0,4508.99,1.0_0.3772,-884.2902804705476,0,4506.432000000001,3862.6560000000004,1.2693254875185298,-46.010889572894314,1459.165889275191
55,ETHUSDT,1506891600000.0,302.65,1507878000000.0,331.62,0.25_0.1091,-159.23166147642047,0,317.78249999999997,272.385,0.23359361026682457,-15.475428181460972,1300.4417688320664
56,ETHUSDT,1506898800000.0,305.03,1507878000000.0,331.62,0.5_0.2116,-275.1736929590672,0,320.2815,274.527,0.402034331494191,-24.38940769077557,1025.1869164509615
57,ETHUSDT,1506909600000.0,302.89,1507878000000.0,331.62,0.75_0.3021,-309.7612827785263,0,318.0345,272.601,0.454233028740011,-29.835994243131598,715.4014223595615
58,ETHUSDT,1507003200000.0,299.41,1507878000000.0,331.62,-1.0_0.3772,269.9632993669115,0,284.4395,329.35100000000006,0.398278142211855,28.64389771232946,445.46598158103814
59,ETHUSDT,1507104000000.0,295.89,1507878000000.0,331.62,-1.0_0.3772,168.12103574432737,0,281.09549999999996,325.479,0.24958039067878607,20.05176337607513,277.4162354212466
60,ETHUSDT,1507125600000.0,291.01,1507878000000.0,331.62,-1.0_0.3772,104.69824130179418,0,276.4595,320.111,0.15680487332811682,14.45367442039328,172.7623900755622
61,BTCUSDT,1507140000000.0,4198.0,1507503600000.0,4652.99,-1.0_0.3772,65.20136925850807,0,3988.1,4617.8,0.09622860102557257,6.970462918490526,107.58866862748442
62,BTCUSDT,1507312800000.0,4377.91,1507492800000.0,4597.49,1.0_0.3772,-40.604488674553004,0,4596.8055,3940.119,0.05827188529565663,-2.094844958556262,67.00139776934019
63,BTCUSDT,1507316400000.0,4320.02,1507471200000.0,4539.0,0.5_0.2116,-14.182305590418192,0,4536.021000000001,3888.0180000000005,0.020358454407650564,-0.7392535702149324,52.837587707080885
64,BTCUSDT,1507348800000.0,4381.0,1507496400000.0,4610.0,1.0_0.3772,-19.936452842815232,0,4600.05,3942.9,0.028640505194436477,-1.070742240187515,32.897106961188975
65,ETHUSDT,1507827600000.0,304.01,1507878000000.0,331.62,1.0_0.3772,-1000.0,0,319.2105,273.609,1.4635735666589915,-92.2829545080755,6672.09391514275
66,ETHUSDT,1508076000000.0,324.98,1508119200000.0,342.34,1.0_0.3772,-1000.0,0,341.22900000000004,292.482,1.4373930703427904,-54.856064988614705,8964.392705927949
67,ETHUSDT,1508184000000.0,334.31,1508277600000.0,315.0,-1.0_0.3772,1000.0,0,317.5945,367.74100000000004,1.3595674673207503,-59.12032843767759,8909.536640939334
68,ETHUSDT,1508194800000.0,335.98,1508277600000.0,315.0,-0.75_0.3021,1000.0,0,319.181,369.57800000000003,1.3562890648252872,-63.800482171557945,7909.536640939335
69,ETHUSDT,1508198400000.0,335.18,1508277600000.0,315.0,-0.25_0.1091,862.8395385541386,0,318.421,368.69800000000004,1.1716113963362698,-53.120122309942396,7046.793114708207
70,BTCUSDT,1508500800000.0,5662.75,1508518800000.0,5950.02,0.5_0.2116,-1000.0,0,5945.8875,5096.475,1.435510838373582,-52.16527994349051,8733.495708020155
71,BTCUSDT,1508504400000.0,5660.92,1508518800000.0,5950.02,0.5_0.2116,-1000.0,0,5943.966,5094.828,1.4357486062336158,-52.50518608282759,7733.495708020156
72,ETHUSDT,1508644800000.0,302.32,1508742000000.0,286.95,-1.0_0.3772,1000.0,0,287.204,332.552,1.3644118814501192,-52.20458123842287,8628.825241993836
73,ETHUSDT,1508655600000.0,297.79,1508763600000.0,281.65,-0.75_0.3021,1000.0,0,282.9005,327.5690000000001,1.3620605124416534,-55.561328452936785,7628.825241993837
74,BTCUSDT,1508785200000.0,5813.99,1508882400000.0,5479.98,-1.0_0.3772,1000.0,0,5523.290499999999,6395.389,1.359785448547383,-58.80914466657153,8521.059332302477
75,ETHUSDT,1508972400000.0,296.14,1510171200000.0,313.73,0.25_0.1091,-1000.0,0,310.947,266.526,1.4415783075572364,-60.839160532180884,8462.250187635906
76,ETHUSDT,1508979600000.0,293.89,1509339600000.0,308.73,0.25_0.1091,-923.1288981816477,0,308.5845,264.501,1.3250098868132878,-47.93848039964348,7539.175099225531
77,ETHUSDT,1508990400000.0,296.51,1510171200000.0,313.73,0.5_0.2116,-1000.0,0,311.3355,266.859,1.4406529290749046,-59.51626589322465,6539.121289454259
78,ETHUSDT,1508994000000.0,295.67,1510171200000.0,313.73,0.5_0.2116,-1000.0,0,310.4535,266.103,1.4427571278790543,-62.524368383671096,5539.121289454259
79,ETHUSDT,1508997600000.0,295.27,1510171200000.0,313.73,0.5_0.2116,-1000.0,0,310.0335,265.743,1.4437633352524806,-63.96281369593932,4539.121289454259
80,ETHUSDT,1509001200000.0,295.03,1509361200000.0,310.0,0.75_0.3021,-1000.0,0,309.7815,265.527,1.4355184218554045,-52.17612107243342,3539.1212894542587
81,ETHUSDT,1509004800000.0,294.74,1509361200000.0,310.0,0.75_0.3021,-1000.0,0,309.47700000000003,265.266,1.4362421116916604,-53.21068738549233,2539.1212894542587
82,ETHUSDT,1509008400000.0,295.33,1510171200000.0,313.73,1.0_0.3772,-958.1344942865792,0,310.0965,265.79699999999997,1.3831746743071438,-61.07800653992557,1581.0161010216787
83,ETHUSDT,1509012000000.0,295.45,1510171200000.0,313.73,1.0_0.3772,-596.6831933806569,0,310.2225,265.905,0.8611989420224742,-37.77901506995759,984.5859235516559
84,ETHUSDT,1509015600000.0,296.32,1510171200000.0,313.73,1.0_0.3772,-371.5875332596564,0,311.136,266.688,0.5355051372352098,-22.367777525365018,613.1559572540842
85,ETHUSDT,1509055200000.0,291.91,1509292800000.0,308.11,1.0_0.3772,-231.40805104914227,0,306.50550000000004,262.71900000000005,0.3329609165611128,-13.175311048437713,381.84603184248925
86,ETHUSDT,1509076800000.0,295.53,1509613200000.0,280.0,-0.5_0.2116,80.8260318795446,0,280.7535,325.08299999999997,0.11018327848050627,-4.357563493989333,301.1254073763634
87,BTCUSDT,1509087600000.0,5821.15,1509310800000.0,6153.06,0.75_0.3021,-90.98535200685079,0,6112.2074999999995,5239.035,0.1310109511518801,-5.318808582993342,210.13294384542348
88,BTCUSDT,1509094800000.0,5868.01,1509361200000.0,6203.97,1.0_0.3772,-79.29559692387754,0,6161.410500000001,5281.209000000001,0.11419176213182626,-4.654086674128552,130.84552975010402
89,BTCUSDT,1509102000000.0,5835.23,1509310800000.0,6153.06,0.75_0.3021,-39.54445308414028,0,6126.9915,5251.706999999999,0.05686995371645122,-2.2107548089376374,91.32890246665156
90,BTCUSDT,1509105600000.0,5843.03,1509310800000.0,6153.06,0.75_0.3021,-27.598300406293404,0,6135.1815,5258.727,0.03966267276817894,-1.5040229575798547,63.73896436723264
91,BTCUSDT,1509109200000.0,5789.98,1509307200000.0,6085.0,0.75_0.3021,-19.261011998203333,0,6079.478999999999,5210.982,0.02765240857151445,-1.009069228614065,44.48378847091497
92,BTCUSDT,1509112800000.0,5741.01,1509307200000.0,6085.0,0.75_0.3021,-13.44237064360436,0,6028.0605000000005,5166.909000000001,0.01938312714286861,-0.8248234726035908,31.04549087625883
93,BTCUSDT,1509116400000.0,5752.08,1509307200000.0,6085.0,0.75_0.3021,-9.381507500067583,0,6039.684,5176.872,0.013514199795418352,-0.556498907400755,21.666825980391724
94,BTCUSDT,1509134400000.0,5787.97,1509307200000.0,6085.0,0.75_0.3021,-6.547407842507243,0,6077.3685000000005,5209.173000000001,0.009401573232808266,-0.3454047922301288,15.121402007644773
95,BTCUSDT,1509138000000.0,5720.17,1509307200000.0,6085.0,0.75_0.3021,-4.569473451448664,0,6006.1785,5148.153,0.006601270177877013,-0.2980403356762824,10.553313110269851
96,ETHUSDT,1509141600000.0,294.21,1509620400000.0,278.03,-1.0_0.3772,3.9823896590865564,0,279.49949999999995,323.63100000000003,0.005422038207270261,-0.22443248885143796,6.571334409837948
97,ETHUSDT,1509760800000.0,294.82,1510239600000.0,324.98,-1.0_0.3772,1000.0,0,280.079,324.302,1.4716097958076113,100.82809850078021,2348.0408610600016
98,ETHUSDT,1509814800000.0,296.3,1510243200000.0,327.55,-0.25_0.1091,256.19795876291334,0,281.485,325.93000000000006,0.3775915207626407,26.642949185754542,2092.363563725954
99,ETHUSDT,1509836400000.0,297.61,1510171200000.0,313.73,0.5_0.2116,-442.74447548740403,0,312.49050000000005,267.84900000000005,0.6366290963043202,-24.61781569909641,1649.4885056768426
100,ETHUSDT,1510056000000.0,302.05,1510239600000.0,324.98,1.0_0.3772,-622.3779554528217,0,317.15250000000003,271.845,0.904402431999033,-48.15196581068865,1026.9848067880453
101,BTCUSDT,1510275600000.0,7200.0,1510340400000.0,6399.99,0.75_0.3021,-1000.0,0,7560.0,6480.0,1.3222212500000001,109.79027874999996,7961.07994052338
102,BTCUSDT,1510279200000.0,7210.52,1510340400000.0,6399.99,1.0_0.3772,-1000.0,0,7571.046000000001,6489.468000000001,1.3213134420263726,111.08805509172706,6961.07994052338
103,BTCUSDT,1510282800000.0,7204.77,1510340400000.0,6399.99,1.0_0.3772,-1000.0,0,7565.008500000001,6484.293000000001,1.3218093013378636,110.37918878742839,5961.07994052338
104,BTCUSDT,1510286400000.0,7223.79,1510340400000.0,6399.99,0.75_0.3021,-1000.0,0,7584.9795,6501.411,1.3201720980261054,112.7196878646805,4961.07994052338
105,BTCUSDT,1510290000000.0,7259.9,1510340400000.0,6399.99,0.5_0.2116,-1000.0,0,7622.8949999999995,6533.91,1.3170874254466316,117.12944765079396,3961.07994052338
106,ETHUSDT,1510315200000.0,311.03,1510653600000.0,332.96,0.75_0.3021,-1000.0,0,326.5815,279.92699999999996,1.4493553676494226,-71.95702343825346,2961.07994052338
107,ETHUSDT,1510452000000.0,302.49,1510653600000.0,332.96,-0.5_0.2116,1000.0,0,287.3655,332.73900000000003,1.4705114218651856,99.26009124268563,7522.18659866801
108,ETHUSDT,1510455600000.0,298.0,1510653600000.0,332.96,-1.0_0.3772,1000.0,0,283.09999999999997,327.8,1.4821208053691275,115.83331543624165,6522.18659866801
109,ETHUSDT,1510459200000.0,300.92,1510653600000.0,332.96,-0.5_0.2116,1000.0,0,285.874,331.01200000000006,1.4745314369267577,104.99894988701297,5522.18659866801
110,ETHUSDT,1510462800000.0,299.83,1510653600000.0,332.96,-0.75_0.3021,1000.0,0,284.83849999999995,329.813,1.477347163392589,109.01860054030608,4522.18659866801
111,ETHUSDT,1510466400000.0,300.01,1510653600000.0,332.96,-1.0_0.3772,1000.0,0,285.0095,330.011,1.4768807706409786,108.35279157361421,3522.1865986680104
112,BTCUSDT,1510599600000.0,6230.58,1510714800000.0,6861.0,-0.5_0.2116,745.3794986074937,0,5919.0509999999995,6853.638000000001,1.0963243767780728,74.32235951976712,2776.9853344114913
113,BTCUSDT,1510650000000.0,6437.55,1510750800000.0,7098.99,-1.0_0.3772,1000.0,0,6115.6725,7081.305000000001,1.471923014190181,101.27524011463997,1776.8071000605166
114,BTCUSDT,1510671600000.0,6477.74,1510714800000.0,6861.0,0.5_0.2116,-1000.0,0,6801.627,5829.966,1.4414159876747137,-60.60711266583719,7242.313825302123
115,BTCUSDT,1510675200000.0,6430.0,1510714800000.0,6861.0,0.75_0.3021,-1000.0,0,6751.5,5787.0,1.4469206842923792,-68.47646967340582,6242.313825302123
116,BTCUSDT,1510678800000.0,6490.01,1510714800000.0,6861.0,0.75_0.3021,-1000.0,0,6814.5105,5841.009,1.4400142680827916,-58.60325438635675,5242.313825302123
117,BTCUSDT,1510682400000.0,6479.46,1510714800000.0,6861.0,0.75_0.3021,-1000.0,0,6803.433,5831.514,1.4412191756720465,-60.32575585002442,4242.313825302123
118,BTCUSDT,1510689600000.0,6533.45,1510714800000.0,6861.0,1.0_0.3772,-1000.0,0,6860.1225,5880.105,1.4350940161782826,-51.56940284229634,3242.3138253021234
119,BTCUSDT,1510696800000.0,6573.0,1510747200000.0,6998.0,0.5_0.2116,-686.1634490292221,0,6901.650000000001,5915.7,0.9916852147790813,-45.357951126451,2556.3700618585804
120,BTCUSDT,1510700400000.0,6569.95,1510747200000.0,6998.0,1.0_0.3772,-964.5586295416421,0,6898.4475,5912.955,1.3943726025894667,-64.2379743614006,1591.6165556905798
121,ETHUSDT,1510822800000.0,324.61,1511042400000.0,342.29,1.0_0.3772,-1000.0,0,340.8405,292.149,1.4381257509010814,-55.90348418101742,8754.113002638249
122,ETHUSDT,1510830000000.0,324.02,1511042400000.0,342.29,1.0_0.3772,-1000.0,0,340.221,291.618,1.4394697858156904,-57.82487809394486,7754.11300263825
123,ETHUSDT,1511344800000.0,367.4,1511427600000.0,385.99,0.75_0.3021,-1000.0,0,385.77,330.65999999999997,1.4354191616766467,-52.03422155688641,8640.384640363287
124,ETHUSDT,1511352000000.0,366.41,1511427600000.0,385.99,1.0_0.3772,-1000.0,0,384.73050000000006,329.769,1.4374061843290302,-54.87481236865792,7640.384640363288
125,ETHUSDT,1511370000000.0,366.0,1511427600000.0,385.99,0.75_0.3021,-1000.0,0,384.3,329.40000000000003,1.4382322404371584,-56.05571857923495,6640.384640363288
126,BTCUSDT,1511384400000.0,8189.34,1511647200000.0,8617.2,1.0_0.3772,-1000.0,0,8598.807,7370.406,1.4365721779777125,-53.682540717566994,5640.384640363288
127,BTCUSDT,1511449200000.0,8165.0,1511712000000.0,9078.0,-0.75_0.3021,1000.0,0,7756.75,8981.5,1.4782731169626455,110.3404654011023,7477.419887858509
128,BTCUSDT,1511452800000.0,8167.31,1511712000000.0,9078.0,-0.5_0.2116,1000.0,0,7758.9445,8984.041000000001,1.4780529941927023,110.0262244239534,6477.419887858509
129,BTCUSDT,1511456400000.0,8176.14,1511712000000.0,9078.0,-0.75_0.3021,1000.0,0,7767.333,8993.754,1.4772127189602917,108.8266715100279,5477.419887858509
130,BTCUSDT,1511463600000.0,8124.72,1511704800000.0,8952.02,-0.5_0.2116,1000.0,0,7718.4839999999995,8937.192000000001,1.4712775332565307,100.35376997607305,4477.419887858509
131,BTCUSDT,1511467200000.0,8140.22,1511712000000.0,9078.0,-1.0_0.3772,1000.0,0,7733.209,8954.242,1.4806422922230604,113.72263231214886,3477.4198878585094
132,BTCUSDT,1511470800000.0,8165.02,1511712000000.0,9078.0,-0.75_0.3021,1000.0,0,7756.769,8981.522,1.478271210603281,110.33774393694074,2477.4198878585094
133,ETHUSDT,1511722800000.0,446.0,1511748000000.0,468.99,1.0_0.3772,-1000.0,0,468.3,401.40000000000003,1.4360829596412554,-52.98316816143486,9077.344854701187
134,ETHUSDT,1511866800000.0,468.35,1511960400000.0,505.49,1.0_0.3772,-1000.0,0,491.76750000000004,421.51500000000004,1.4555097683356464,-80.75517881925893,9024.361686539753
135,ETHUSDT,1511870400000.0,469.52,1511960400000.0,505.49,0.5_0.2116,-1000.0,0,492.996,422.568,1.4536271085363777,-78.06378216050453,8024.3616865397535
136,BTCUSDT,1512122400000.0,9984.02,1512136800000.0,10659.25,0.25_0.1091,-1000.0,0,10483.221000000001,8985.618,1.4473417521198875,-69.07841620910199,8865.54272555999
137,ETHUSDT,1512234000000.0,455.31,1512576000000.0,420.62,-1.0_0.3772,1000.0,0,432.54449999999997,500.84100000000007,1.3466671059278292,-77.5365157804573,8796.464309350888
138,BTCUSDT,1512237600000.0,10898.55,1512302400000.0,11601.97,0.75_0.3021,-1000.0,0,11443.477499999999,9808.695,1.4451797716209953,-65.98771065875731,7796.4643093508885
139,ETHUSDT,1512237600000.0,457.77,1512565200000.0,434.77,-0.5_0.2116,1000.0,0,434.88149999999996,503.547,1.3648294995303316,-51.60840159905642,6796.4643093508885
140,NEOUSDT,1512262800000.0,34.999,1512298800000.0,36.84,0.75_0.3021,-1000.0,0,36.74895,31.499100000000002,1.436821052030058,-54.03832395211283,5796.4643093508885
141,ETHUSDT,1512262800000.0,455.32,1512302400000.0,478.13,1.0_0.3772,-1000.0,0,478.086,409.788,1.4350676447333743,-51.53170297812536,4796.4643093508885
142,BTCUSDT,1512266400000.0,10898.0,1512302400000.0,11601.97,0.75_0.3021,-1000.0,0,11442.9,9808.2,1.445217379335658,-66.04147357313265,3796.4643093508885
143,BTCUSDT,1512270000000.0,10936.4,1512302400000.0,11601.97,0.75_0.3021,-1000.0,0,11483.22,9842.76,1.4426007644197358,-62.300835649756706,2796.4643093508885
144,ETHUSDT,1512270000000.0,457.38,1512601200000.0,403.0,0.5_0.2116,-591.8297032936151,0,480.249,411.642,0.7793058465254983,69.58603427570723,2204.9203252649677
145,BTCUSDT,1512273600000.0,10980.0,1512302400000.0,11601.97,0.75_0.3021,-666.2189474120082,0,11529.0,9882.0,0.9591234425066195,-38.69757505651814,1538.6493053820764
146,NEOUSDT,1512273600000.0,35.895,1512324000000.0,38.272,0.5_0.2116,-325.6492157237509,0,37.689750000000004,32.3055,0.47100425596346013,-22.035795613404726,1213.2384884705075
147,ETHUSDT,1512273600000.0,456.31,1512331200000.0,479.25,0.25_0.1091,-132.36352756407518,0,479.12550000000005,410.67900000000003,0.18996694197692868,-6.844257495153238,1081.010260888144
148,BTCUSDT,1512277200000.0,11080.03,1512306000000.0,11643.2,1.0_0.3772,-407.8405041247298,0,11634.031500000001,9972.027,0.5854873592381545,-21.314992307142145,672.9769228798217
149,NEOUSDT,1512277200000.0,35.74,1512324000000.0,38.272,0.5_0.2116,-142.45022780626863,0,37.527,32.166000000000004,0.20649463856402595,-10.298379831778123,530.7124682669761
150,ETHUSDT,1512277200000.0,461.04,1512601200000.0,403.0,0.5_0.2116,-112.31031940873298,0,484.09200000000004,414.93600000000004,0.14733738041676459,13.99132941309977,418.4232467941214
151,BTCUSDT,1512280800000.0,11051.69,1512306000000.0,11643.2,1.0_0.3772,-157.87767174939987,0,11604.274500000001,9946.521,0.22694370505018835,-8.676893135090978,260.5136778980831
152,NEOUSDT,1512280800000.0,35.929,1512324000000.0,38.272,1.0_0.3772,-98.31913359207252,0,37.72545,32.3361,0.14213489443529628,-6.553716903570683,162.23623528272066
153,ETHUSDT,1512280800000.0,461.88,1512601200000.0,403.0,1.0_0.3772,-61.228747062090804,0,484.974,415.692,0.0802564803224707,7.725122897472429,101.03345149120085
154,NEOUSDT,1512291600000.0,35.998,1512324000000.0,38.272,1.0_0.3772,-38.130517731655154,0,37.7979,32.398199999999996,0.055068822888799926,-2.463780343578393,62.919102520077004
155,ETHUSDT,1512291600000.0,466.02,1512601200000.0,403.0,1.0_0.3772,-23.745976395853102,0,489.321,419.418,0.030996544966454195,3.180177723233756,39.18319530315897
156,ETHUSDT,1512295200000.0,464.03,1512601200000.0,403.0,1.0_0.3772,-14.787929158493919,0,487.2315,417.627,0.01934164763658015,1.925591474236755,24.401536777731202
157,ETHUSDT,1512428400000.0,461.16,1512601200000.0,403.0,0.5_0.2116,-1000.0,0,484.2180000000001,415.04400000000004,1.311718275652702,124.80503079191607,5575.776196533981
158,ETHUSDT,1512439200000.0,462.59,1512558000000.0,439.02,-0.5_0.2116,1000.0,0,439.46049999999997,508.849,1.3643334270087983,-52.316580557297044,4575.776196533981
159,ETHUSDT,1512446400000.0,464.63,1512601200000.0,403.0,0.5_0.2116,-968.3001246907563,0,487.86150000000004,418.16700000000003,1.265713290209002,127.17269293558634,3607.4982617559417
160,ETHUSDT,1512450000000.0,461.93,1512601200000.0,403.0,0.75_0.3021,-1000.0,0,485.02650000000006,415.737,1.31069859069556,126.2627432727903,2607.4760718432253
161,ETHUSDT,1512464400000.0,466.02,1512601200000.0,403.0,0.5_0.2116,-551.8431883233525,0,489.321,419.418,0.720342339946208,73.90554866931878,2055.946593288046
162,BNBUSDT,1512576000000.0,2.4264,1512622800000.0,2.565,1.0_0.3772,-1000.0,0,2.5477200000000004,2.1837600000000004,1.4399851632047476,-58.56164688427297,3874.171385583062
163,NEOUSDT,1512630000000.0,35.858,1512644400000.0,33.722,-1.0_0.3772,1000.0,0,34.065099999999994,39.4438,1.3583021919794747,-60.92659936415856,8688.209998485045
164,NEOUSDT,1512637200000.0,35.613,1512644400000.0,33.722,-1.0_0.3772,1000.0,0,33.83235,39.1743,1.3628309886839076,-54.46141858310152,7688.209998485046
165,ETHUSDT,1512828000000.0,465.57,1512878400000.0,411.23,1.0_0.3772,-1000.0,0,488.8485,419.013,1.3182980003007065,115.39884442726114,8572.821980537785
166,ETHUSDT,1512842400000.0,442.97,1513008000000.0,465.51,0.5_0.2116,-1000.0,0,465.11850000000004,398.67300000000006,1.4356186649208749,-52.31942569474223,7572.821980537786
167,BTCUSDT,1512903600000.0,13601.0,1512918000000.0,15060.0,-1.0_0.3772,1000.0,0,12920.949999999999,14961.1,1.4750900669068452,105.7964340857291,7688.2208249650475
168,NEOUSDT,1512957600000.0,33.692,1512993600000.0,35.459,1.0_0.3772,-1000.0,0,35.3766,30.3228,1.436711979104832,-53.88239641457911,7794.017259050776
169,NEOUSDT,1512986400000.0,34.719,1513058400000.0,36.652,0.5_0.2116,-1000.0,0,36.454950000000004,31.247100000000003,1.4389728966848123,-57.11453958927401,6794.017259050776
170,BTCUSDT,1513008000000.0,16322.01,1513026000000.0,17205.0,1.0_0.3772,-1000.0,0,17138.110500000003,14689.809000000001,1.4378686816145807,-55.53598527387265,7687.815436941454
171,BTCUSDT,1513047600000.0,16599.99,1513332000000.0,17653.0,0.75_0.3021,-1000.0,0,17429.989500000003,14939.991000000002,1.4444040628940136,-64.87877962577078,7632.279451667581
172,BTCUSDT,1513051200000.0,16288.0,1513306800000.0,17400.63,0.5_0.2116,-1000.0,0,17102.4,14659.2,1.447816859037328,-69.75761548379175,6632.279451667581
173,BTCUSDT,1513054800000.0,16289.0,1513306800000.0,17400.63,0.75_0.3021,-1000.0,0,17103.45,14660.1,1.4477709497206703,-69.69198483639269,5632.279451667581
174,BTCUSDT,1513058400000.0,16499.5,1513306800000.0,17400.63,1.0_0.3772,-1000.0,0,17324.475000000002,14849.550000000001,1.4382309160883664,-56.053825328040226,5575.164912078307
175,BTCUSDT,1513062000000.0,16568.0,1513306800000.0,17400.63,1.0_0.3772,-1000.0,0,17396.4,14911.2,1.4351787180106228,-51.69049016175753,4575.164912078307
176,BTCUSDT,1513065600000.0,16797.16,1513332000000.0,17653.0,1.0_0.3772,-1000.0,0,17637.018,15117.444,1.4356660292573267,-52.3871363968671,3575.1649120783068
177,BTCUSDT,1513083600000.0,16237.39,1513303200000.0,17074.16,1.0_0.3772,-1000.0,0,17049.2595,14613.651,1.4360734699357471,-52.96960194957454,2575.1649120783068
178,BNBUSDT,1513090800000.0,2.6339,1513216800000.0,2.7773,0.75_0.3021,-778.15402963652,0,2.7655950000000002,2.3705100000000003,1.1190717034125806,-43.484874448344705,1797.166174621041
